,csid,donotuse,donotusebecause,key,link,mpC,name,smiles,source
7843,17736.0,,,7844.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A18113,4.0,"N,N-diethyldodecanamide",CCCCCCCCCCCC(=O)N(CC)CC,Alfa Aesar
22622,36283.0,,,22623.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,54.0,ipt (isoprothiolane),CC(C)OC(=O)C(/C(=O)OC(C)C)=C1/SCCS1,PHYSPROP
6838,6609.0,,,6839.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13776,-33.0,diethyl ethoxymethylenemalonate,CCOC=C(C(=O)OCC)C(=O)OCC,Alfa Aesar
22093,2465.0,,,22094.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,208.0,carbidopa,Oc1ccc(CC(C)(NN)C(=O)O)cc1O,PHYSPROP
24155,72749.0,,,24156.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,88.0,octanoic acid hydrazide,NNC(=O)CCCCCCC,PHYSPROP
258,15347984.0,,,259.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H31945,47.0,"1-chloro-2,4-difluoro-3-nitrobenzene",c1cc(c(c(c1F)[N+](=O)[O-])F)Cl,Alfa Aesar
18321,15474.0,,,18322.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,149.3,"4,4'-dichlorobiphenyl",Clc1ccc(cc1)c2ccc(Cl)cc2,PHYSPROP
24759,121775.0,,,24760.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,16.5,"silanamine,trimethyl-n-phenyl-n-(trimethylsilyl)",C[Si](C)(C)N(c1ccccc1)[Si](C)(C)C,PHYSPROP
23830,67360.0,,,23831.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-17.9,decanenitrile,CCCCCCCCCC#N,PHYSPROP
10027,4290149.0,,,10028.0,http://dx.doi.org/10.1021/ci0500132,136.0,"tert-butyl(2-hydroxy-1-methyl-2,2-diphenylethoxy)sulfoniumolate",[S+]([O-])(OC(C)C(O)(c1ccccc1)c1ccccc1)C(C)(C)C,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-1610
26988,21171999.0,,,26989.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,43.5,"3,4-dimethoxy-benzoic acid ethyl ester",COc1cc(ccc1OC)C(=O)OCC,PHYSPROP
17384,31082.0,,,17385.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-41.4,"benzene, 1-(1,1-dimethylethyl)-3-methyl-",Cc1cccc(c1)C(C)(C)C,PHYSPROP
20079,8754.0,,,20080.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,317.0,"dibenzo[a,h]pyrene",c2cc3cc1ccccc1c4ccc5cc6ccccc6c2c5c34,PHYSPROP
5202,10288.0,,,5203.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13888,131.0,"4-hydroxy-3,5-dimethoxybenzyl alcohol",COc1cc(cc(c1O)OC)CO,Alfa Aesar
26992,21242158.0,,,26993.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,46.0,benzal diacetate,CC(=O)OC(OC(C)=O)c1ccccc1,PHYSPROP
10566,2034975.0,,,10567.0,http://dx.doi.org/10.1021/ci0500132,264.0,"4H-Pyrano[3,2-c]pyridine-3-carbonitrile, 2-amino-5,6-dihydro-4-(4-methoxyphenyl)-7-methyl-5-oxo-6-(2-phenylethyl)-",O=C1N(CCc2ccccc2)C(C)=CC=2OC(N)=C(C#N)C(c3ccc(OC)cc3)C1=2,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-2149
8592,454978.0,,,8593.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L13329,62.0,tri(2-furyl)phosphine,c1cc(oc1)P(c2ccco2)c3ccco3,Alfa Aesar
9789,4644779.0,,,9790.0,http://dx.doi.org/10.1021/ci0500132,196.0,"N,N-dimethyl-4-[(2E)-2-(1-nitrosoquinolin-2(1H)-ylidene)-1-phenylethyl]aniline",O=NN1C(C=Cc2ccccc12)=CC(c1ccccc1)c1ccc(N(C)C)cc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-1372
26439,13835351.0,,,26440.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,20.5,"2,4-toluene diisocyanate",O=C=N/c1cc(ccc1C)N=C=O,PHYSPROP
25162,475988.0,,,25163.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,193.0,thiocolchicine,CC(=O)NC2CCc3cc(OC)c(OC)c(OC)c3C1=CC=C(SC)C(=O)C=C12,PHYSPROP
9650,4645477.0,,,9651.0,http://dx.doi.org/10.1021/ci0500132,152.0,"(2E)-[4-(4-methoxyphenyl)-1,3-thiazol-2-yl][(4-methylphenyl)hydrazono]ethanenitrile",s1cc([nH0]c1C(=NNc1ccc(C)cc1)C#N)c1ccc(OC)cc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-1233
7031,2018859.0,,,7032.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H27506,108.0,ethyl 1-(4-nitrophenyl)-5-(trifluoromethyl)-1h-pyrazole-4-carboxylate,CCOC(=O)c1cnn(c1C(F)(F)F)c2ccc(cc2)[N+](=O)[O-],Alfa Aesar
3062,59903.0,,,3063.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23633,99.0,2-tert-butylanthraquinone,CC(C)(C)c1ccc2c(c1)C(=O)c3ccccc3C2=O,Alfa Aesar
12339,600848.0,,,12340.0,http://dx.doi.org/10.1021/ci0500132,152.0,"4-(4-methoxybenzylidene)-2-phenyl-1,3-oxazol-5(4H)-one",O=C1OC(=NC1=Cc1ccc(OC)cc1)c1ccccc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3922
23564,63378.0,,,23565.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,136.0,"2-chloro-2,3,3-trimethylbutane",CC(C)(C)C(C)(C)Cl,PHYSPROP
26980,21171513.0,,,26981.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,127.0,4-bromo-1-nitrobenzene,O=[N+]([O-])c1ccc(Br)cc1,PHYSPROP
7793,4642780.0,,,7794.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B24897,120.0,N-(5-chloro-2-methylphenyl)maleamic acid,Cc1ccc(cc1NC(=O)/C=CC(=O)O)Cl,Alfa Aesar
28040,10292746.0,,,28041.0,http://www.aapspharmscitech.org/view.asp?art=pt070126,175.0,dieldrin,ClC5(Cl)[C@]3(Cl)C(\Cl)=C(\Cl)[C@@]5(Cl)[C@H]4[C@H]1C[C@H]([C@@H]2O[C@H]12)[C@@H]34,Sepassi K; Yalkowsky SH; AAPS PharmSciTech; 7(1); E1-E8 (2006)
14047,12220.0,,,14048.0,http://www.amazon.com/dp/B003XEQTLE,-69.0,pentyl_ether,CCCCCOCCCCC,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.
13850,12632.0,,,13851.0,http://www.amazon.com/dp/B002IYRJWI,-8.0,2-nonanone,CCCCCCCC(C)=O,American Petroleum Institute. Research Project 44; Selected Values of Properties of Hydrocarbons and Related Compounds. Texas A & M University; College Station; TX; 1973.
16653,28163.0,,,16654.0,http://www.drugbank.ca/drugs/DB00694,208.5,Daunorubicin,CC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c5C4,DrugBank
20091,8663.0,,,20092.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,173.5,dulcin,CCOc1ccc(cc1)NC(N)=O,PHYSPROP
20295,8041.0,,,20296.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-45.0,bis(methoxyethyl)phthalate,O=C(OCCOC)c1ccccc1C(=O)OCCOC,PHYSPROP
14489,21171513.0,,,14490.0,http://www.amazon.com/dp/B003XEQTLE,126.0,p-bromonitrobenzene,O=[N+]([O-])c1ccc(Br)cc1,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.
17166,4018.0,,,17167.0,http://dx.doi.org/10.1021/ci700307p,75.5,methyprylon,O=C1C(C)CNC(=O)C1(CC)CC,Hughes LD; Palmer DS; Nigsch F and Mitchell JBO. 2008 Why are some properties more difficult to predict than others? A study of QSPR models of solubility; melting point and LogP. J. Chem. Inf. Model. 2008. 48 (1). pp 220?314
9272,7855600.0,,,9273.0,http://dx.doi.org/10.1021/ci0500132,182.0,"{(5E)-5-[(2E)-(2-chlorobenzylidene)hydrazinylidene]-4-phenyl-4,5-dihydro-1,3,4-thiadiazol-2-yl}(4-methoxyphenyl)methanone",Clc1ccccc1C=NN=C1SC(=NN1c1ccccc1)C(=O)c1ccc(OC)cc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-855
686,62258.0,,,687.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L04083,180.0,"1,2-bis(phenylsulfonyl)ethane",c1ccc(cc1)S(=O)(=O)CCS(=O)(=O)c2ccccc2,Alfa Aesar
20250,8120.0,,,20251.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,122.0,"propanoic acid, 2-(2,4-dichlorophenoxy)-, (r)-",Clc1cc(Cl)ccc1OC(C)C(=O)O,PHYSPROP
11624,2030857.0,x,salt,11625.0,http://dx.doi.org/10.1021/ci0500132,196.0,2-pyridin-2-yl-3H-indol-3-one 1-oxide hydrochloride,Cl.O=C1c2ccccc2[N+]([O-])=C1c1[nH0]cccc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3207
5966,10384562.0,,,5967.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H31828,111.0,5-methyl-1h-indazole,Cc1ccc2c(c1)cn[nH]2,Alfa Aesar
171,11889.0,,,172.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L02637,4.0,1-hexadecene,CCCCCCCCCCCCCCC=C,Alfa Aesar
16633,5279.0,,,16634.0,http://www.drugbank.ca/drugs/DB00911,127.5,Tinidazole,O=S(=O)(CCn1c(cnc1C)[N+]([O-])=O)CC,DrugBank
5008,71888.0,,,5009.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H27677,45.0,4-cyano-4-(3-methoxyphenyl)-1-methylpiperidine,CN1CCC(CC1)(C#N)c2cccc(c2)OC,Alfa Aesar
18413,14940.0,,,18414.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-100.7,"thiophene, tetrahydro-2-methyl-",CC1CCCS1,PHYSPROP
19847,9724.0,,,19848.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-50.0,pinane,CC2(C)C1CC2C(C)CC1,PHYSPROP
24987,253208.0,,,24988.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,290.0,rosoxacin,O=C(O)C2=CN(CC)c1cc(ccc1C2=O)c3ccncc3,PHYSPROP
9132,10483967.0,,,9133.0,http://dx.doi.org/10.1021/ci0500132,186.0,"3-(1,3-benzothiazol-2-yl)-2H-chromen-2-imine",s1c2ccccc2[nH0]c1C1=Cc2ccccc2OC1=N,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-713
16892,5531.0,,,16893.0,http://www.drugbank.ca/drugs/DB04828,178.5,Zomepirac,Cc2cc(CC(=O)O)n(C)c2C(=O)c1ccc(Cl)cc1,DrugBank
7477,89087.0,,,7478.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L10049,50.0,methyl 2-acetamidoacrylate,CC(=O)NC(=C)C(=O)OC,Alfa Aesar
6525,133308.0,,,6526.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23703,243.0,biphenyl-4-boronic acid,B(c1ccc(cc1)c2ccccc2)(O)O,Alfa Aesar
1417,682572.0,,,1418.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B25742,195.0,"2,4-dianilino-6-(4-morpholinyl)-1,3,5-triazine",c1ccc(cc1)Nc2nc(nc(n2)N3CCOCC3)Nc4ccccc4,Alfa Aesar
12289,699332.0,,,12290.0,http://dx.doi.org/10.1021/ci0500132,76.0,4-[5-Methyl-3-(5-methyl-furan-2-yl)-benzofuran-2-yl]-butan-2-one,O=C(C)CCc1oc2ccc(C)cc2c1c1oc(C)cc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3872
16779,2616.0,,,16780.0,http://www.drugbank.ca/drugs/DB01178,116.2,Chlormezanone,O=C1CCS(=O)(=O)C(N1C)c2ccc(Cl)cc2,DrugBank
11025,2033772.0,,,11026.0,http://dx.doi.org/10.1021/ci0500132,42.0,"bicyclo[4.2.0]octa-1,3,5-trien-7-yl phenylacetate",O=C(OC1Cc2ccccc21)Cc1ccccc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-2608
7700,2061423.0,,,7701.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A16689,98.0,methyl quinoxaline-6-carboxylate,COC(=O)c1ccc2c(c1)nccn2,Alfa Aesar
22108,2384.0,,,22109.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,116.0,mylerlan,O=S(C)(=O)OCCCCOS(C)(=O)=O,PHYSPROP
19409,11076.0,,,19410.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-75.6,"1,3-dimethylcyclohexane (cis)",CC1CCCC(C)C1,PHYSPROP
9050,10484455.0,,,9051.0,http://dx.doi.org/10.1021/ci0500132,128.0,"ethyl (2E)-3-amino-2-[5-(2-hydroxyphenyl)-1,3,4-oxadiazol-2(3H)-ylidene]-3-thioxopropanoate",S=C(N)C(=C1OC(=NN1)c1ccccc1O)C(=O)OCC,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-631
9969,4510396.0,,,9970.0,http://dx.doi.org/10.1021/ci0500132,65.0,[(1E)-1-Methyl-2-phenyl-1-propenyl]benzene,CC(c1ccccc1)=C(C)c1ccccc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-1552
3148,28777.0,,,3149.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23634,-21.0,3-(aminomethyl)pyridine,c1cc(cnc1)CN,Alfa Aesar
4274,69736.0,,,4275.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L06345,-8.0,4-(aminomethyl)pyridine,c1cnccc1CN,Alfa Aesar
12092,2029266.0,,,12093.0,http://dx.doi.org/10.1021/ci0500132,126.0,"6-(2-methoxyphenyl)-3-(phenoxymethyl)-5,6-dihydro[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole",S1c2[nH0][nH0]c([nH0]2NC1c1ccccc1OC)COc1ccccc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3675
13719,10355.0,,,13720.0,http://www.amazon.com/dp/B002IYRJWI,-64.0,1-methyl-3-isopropylbenzene,Cc1cccc(c1)C(C)C,American Petroleum Institute. Research Project 44; Selected Values of Properties of Hydrocarbons and Related Compounds. Texas A & M University; College Station; TX; 1973.
19031,11901.0,,,19032.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,56.4,hexacosane,CCCCCCCCCCCCCCCCCCCCCCCCCC,PHYSPROP
7557,2057926.0,,,7558.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B20860,73.0,methyl 3-ethoxythiophene-2-carboxylate,CCOc1ccsc1C(=O)OC,Alfa Aesar
6450,6797.0,,,6451.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B20157,227.0,benzoguanamine,c1ccc(cc1)c2nc(nc(n2)N)N,Alfa Aesar
27510,21106015.0,x,clearly out of range JCB,27511.0,http://www.chemicalbook.com/ProductMSDSDetailCB6111920_EN.htm,159.5,2-chloroethanol,ClCCO,Chemical Book
7556,2079724.0,,,7557.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L11107,122.0,methyl 3-cyano-4-methoxybenzoate,COc1ccc(cc1C#N)C(=O)OC,Alfa Aesar
24539,88289.0,,,24540.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,54.0,(2-isopropyl-5-methyl-cyclohexyloxy)-acetic acid,CC(C)C1CCC(C)CC1OCC(=O)O,PHYSPROP
2303,300559.0,,,2304.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H50492,83.0,2-chloro-3-methylquinoline,Cc1cc2ccccc2nc1Cl,Alfa Aesar
6480,13856959.0,,,6481.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L03258,19.0,benzyl benzoate,c1ccc(cc1)COC(=O)c2ccccc2,Alfa Aesar
5785,2056891.0,,,5786.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L20133,46.0,5-bromobenzo[b]thiophene,c1cc2c(ccs2)cc1Br,Alfa Aesar
5189,2063296.0,,,5190.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H32158,122.0,4-hydroxy-2-(trifluoromethyl)benzonitrile,c1cc(c(cc1O)C(F)(F)F)C#N,Alfa Aesar
28272,8470.0,,,28273.0,http://www.aapspharmscitech.org/view.asp?art=pt070126,172.0,monuron,Clc1ccc(NC(=O)N(C)C)cc1,Sepassi K; Yalkowsky SH; AAPS PharmSciTech; 7(1); E1-E8 (2006)
3289,68878.0,,,3290.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A17006,32.0,"3,4-dichlorobenzoyl chloride",c1cc(c(cc1C(=O)Cl)Cl)Cl,Alfa Aesar
4709,18707.0,,,4710.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B24803,49.0,4-bromo-2-chlorophenol,c1cc(c(cc1Br)Cl)O,Alfa Aesar
17057,3570.0,,,17058.0,http://www.drugbank.ca/drugs/DB01427,295.0,Amrinone,NC1=CC(=CNC1=O)c2ccncc2,DrugBank
3944,2055055.0,,,3945.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H26193,47.0,3-fluoro-4-nitrobenzyl bromide,c1cc(c(cc1CBr)F)[N+](=O)[O-],Alfa Aesar
4980,1218485.0,,,4981.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H50535,42.0,4-chloro-n-methylpyridine-2-carboxamide,CNC(=O)c1cc(ccn1)Cl,Alfa Aesar
12646,190625.0,,,12647.0,http://dx.doi.org/10.1021/ci0500132,218.0,"1H-pyrazolo[3,4-d]pyrimidine-1-ethanol, 4-amino-",OCC[nH0]1[nH0]cc2c1[nH0]c[nH0]c2N,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-4229
2952,10915.0,,,2953.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13528,142.0,2-naphthylacetic acid,c1ccc2cc(ccc2c1)CC(=O)O,Alfa Aesar
10595,2034836.0,,,10596.0,http://dx.doi.org/10.1021/ci0500132,280.0,"3-[(E)-(2,5-dichlorophenyl)diazenyl]-5,7-dimethylpyrazolo[1,5-a]pyrimidin-2-amine",Clc1ccc(Cl)c(N=Nc2c3N=C(C)C=C([nH0]3[nH0]c2N)C)c1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-2178
6321,6102.0,,,6322.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=42879,-47.0,acetonitrile,CC#N,Alfa Aesar
3457,91500.0,,,3458.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A17033,121.0,"3,5-difluorobenzoic acid",c1c(cc(cc1F)F)C(=O)O,Alfa Aesar
17284,5632.0,,,17285.0,http://dx.doi.org/10.1021/ci700307p,172.5,cyclobarbital,O=C1NC(=O)NC(=O)C1(CC)C2=CCCCC2,Hughes LD; Palmer DS; Nigsch F and Mitchell JBO. 2008 Why are some properties more difficult to predict than others? A study of QSPR models of solubility; melting point and LogP. J. Chem. Inf. Model. 2008. 48 (1). pp 220?432
23649,64163.0,,,23650.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,165.5,"dl-alanine, n-benzoyl-",O=C(NC(C)C(=O)O)c1ccccc1,PHYSPROP
27915,5977.0,,,27916.0,http://www.sigmaaldrich.com/catalog/ProductDetail.do?lang=en&N4=288306%7CSIAL&N5=SEARCH_CONCAT_PNO%7CBRAND_KEY&F=SPEC,-63.0,chloroform,ClC(Cl)Cl,Sigma-Aldrich
25122,454686.0,,,25123.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,34.0,7-bromoquinoline,Brc1cc2ncccc2cc1,PHYSPROP
28414,4575.0,,,28415.0,http://chemspider.com/4575,129.5,pentobarbital,O=C1NC(=O)NC(=O)C1(C(C)CCC)CC,EPISuite-ChemSpider
28072,6084.0,,,28073.0,http://pubs.acs.org/doi/pdf/10.1021/je60044a013,-183.33,ethane,CC,Burnett LJ; Muller BH Journal of Chemical and Engineering Data 15(1); 154-157 (1970)
77,7713.0,x,clearly out of range JCB,78.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A16723,-138.0,1-pentene,CCCC=C,Alfa Aesar
4805,6834.0,,,4806.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12638,90.0,4-bromobiphenyl,c1ccc(cc1)c2ccc(cc2)Br,Alfa Aesar
3720,6441.0,,,3721.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L07422,166.0,3-bromobenzanthrone,c1ccc2c(c1)-c3ccc(c4c3c(ccc4)C2=O)Br,Alfa Aesar
8795,2662.0,,,8796.0,http://dx.doi.org/10.1021/ci020280x,266.0,ciprofloxacin,OC(=O)c4cn(C1CC1)c3cc(N2CCNCC2)c(F)cc3c4=O,Bergstrom C. A. S.; Norinder U.; Luthman K.; Artursson P. Molecular Descriptors Influencing Melting Point and Their Role in Classification of Solid Drugs. J. Chem. Inf. Comput. Sci.; (Article); 2003; 43(4); 1177-1242
13713,10253.0,,,13714.0,http://www.amazon.com/dp/B002IYRJWI,-72.0,1-methyl-2-isopropylbenzene,Cc1ccccc1C(C)C,American Petroleum Institute. Research Project 44; Selected Values of Properties of Hydrocarbons and Related Compounds. Texas A & M University; College Station; TX; 1973.
20713,7185.0,,,20714.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,62.3,p-isopropylphenol,CC(C)c1ccc(O)cc1,PHYSPROP
5826,2050132.0,,,5827.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L19971,35.0,5-chloro-2-furaldehyde,c1cc(oc1C=O)Cl,Alfa Aesar
15996,60858.0,,,15997.0,http://msds.chem.ox.ac.uk/,119.0,N-Hydroxy-N-phenylbenzamide,ON(C(=O)c1ccccc1)c2ccccc2,academic website
10765,2034280.0,,,10766.0,http://dx.doi.org/10.1021/ci0500132,109.0,"1'-dodecyl-3',3'-dimethyl-6-nitro-1',3'-dihydrospiro[chromene-2,2'-indole]",O=[N+]([O-])c1ccc2OC3(N(CCCCCCCCCCCC)c4ccccc4C3(C)C)C=Cc2c1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-2348
5953,807739.0,,,5954.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L19269,135.0,5-methoxy-1-methylindole-3-carboxaldehyde,Cn1cc(c2c1ccc(c2)OC)C=O,Alfa Aesar
6999,3756.0,,,7000.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=42038,44.0,dodecanoic acid,CCCCCCCCCCCC(=O)O,Alfa Aesar
22498,191.0,,,22499.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,153.2,hexanedioic acid,OC(=O)CCCCC(=O)O,PHYSPROP
5063,11596.0,,,5064.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12309,198.0,4-ethoxybenzoic acid,CCOc1ccc(cc1)C(=O)O,Alfa Aesar
3946,61281.0,,,3947.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10840,53.0,3-fluoro-4-nitrotoluene,Cc1ccc(c(c1)F)[N+](=O)[O-],Alfa Aesar
28120,3277.0,,,28121.0,http://dx.doi.org/10.1080/10629360701430124,114.7,flurbiprofen,Fc2cc(ccc2c1ccccc1)C(C(=O)O)C,RAEVSKY OA; PERLOVICH GL and SCHAPER K-J. Physicochemical properties/descriptors governing the solubility and partitioning of chemicals in water-solvent-gas systems. Part 2. Solubility in 1-octanol. SAR and QSAR in Environmental Research Vol. 18 Nos. 5–6 July–September 2007 543–578
17263,1906.0,,,17264.0,http://dx.doi.org/10.1021/ci700307p,169.8,acetaminophen,Oc1ccc(NC(C)=O)cc1,Hughes LD; Palmer DS; Nigsch F and Mitchell JBO. 2008 Why are some properties more difficult to predict than others? A study of QSPR models of solubility; melting point and LogP. J. Chem. Inf. Model. 2008. 48 (1). pp 220?411
18854,12532.0,,,18855.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,183.0,"9,10-dimethylanthracene",Cc2c1ccccc1c(C)c3ccccc23,PHYSPROP
1511,70990.0,,,1512.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B25353,74.0,"2,4-dimethoxy-1-nitrobenzene",COc1ccc(c(c1)OC)[N+](=O)[O-],Alfa Aesar
7212,11822.0,,,7213.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23416,-15.0,ethyl undecanoate,CCCCCCCCCCC(=O)OCC,Alfa Aesar
13894,65715.0,,,13895.0,http://de.wikipedia.org/wiki/Beilsteins_Handbuch_der_Organischen_Chemie,172.0,o-cyanobenzamide,O=C(N)c1ccccc1C#N,Beilstein F. K.; Beilsteins Handbuch der Organischen Chemie. Springer; Berlin; 1972.
26228,10443534.0,,,26229.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,172.5,"1-(2-trifluoromethyl),2-dibenzoyl-1-tert-butylhy",FC(F)(F)c2ccccc2C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,PHYSPROP
61,69424.0,,,62.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A17760,185.0,1-pyrenebutyric acid,c1cc2ccc3ccc(c4c3c2c(c1)cc4)CCCC(=O)O,Alfa Aesar
24036,70667.0,,,24037.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,171.5,8-chloro-naphthalene-1-carboxylic acid,O=C(O)c1cccc2cccc(Cl)c12,PHYSPROP
28041,2940.0,,,28042.0,http://dx.doi.org/10.1080/10629360701430124,175.5,dieldrin,Cl\C1=C(/Cl)C2(Cl)C3C4CC(C3C1(Cl)C2(Cl)Cl)C5OC45,RAEVSKY OA; PERLOVICH GL and SCHAPER K-J. Physicochemical properties/descriptors governing the solubility and partitioning of chemicals in water-solvent-gas systems. Part 2. Solubility in 1-octanol. SAR and QSAR in Environmental Research Vol. 18 Nos. 5–6 July–September 2007 543–578
